Protein	Gene.ID	Gene	Status	CAFA
3270	Q16654	ENSG00000004799	PDK4	Known mitochondrial	Da
3271	Q16698	ENSG00000104325	DECR1	Known mitochondrial	Da
3272	Q16698	ENSG00000104325	DECR1	Known mitochondrial	Da
3273	Q16718	ENSG00000128609	NDUFA5	Known mitochondrial	Da
3274	Q16718	ENSG00000128609	NDUFA5	Known mitochondrial	Da
3275	Q16740	ENSG00000125656	CLPP	Known mitochondrial	Da
3276	Q16762	ENSG00000128311	TST	Known mitochondrial	Da
3277	Q16773	ENSG00000171097	KYAT1	Predicted mitochondrial	Da
3278	Q16773	ENSG00000171097	KYAT1	Predicted mitochondrial	Da
3279	Q16773	ENSG00000171097	KYAT1	Predicted mitochondrial	Da
3280	Q16774	ENSG00000143774	GUK1	Known mitochondrial	Da
3281	Q16774	ENSG00000143774	GUK1	Known mitochondrial	Da
3282	Q16774	ENSG00000143774	GUK1	Known mitochondrial	Da
3283	Q16775	ENSG00000063854	HAGH	Known mitochondrial	Da
3284	Q16775	ENSG00000063854	HAGH	Known mitochondrial	Da
3285	Q16775	ENSG00000063854	HAGH	Known mitochondrial	Da
3286	Q16795	ENSG00000139180	NDUFA9	Known mitochondrial	Da
3287	Q16798	ENSG00000151376	ME3	Known mitochondrial	Da
3288	Q16798	ENSG00000151376	ME3	Known mitochondrial	Da
3289	Q16822	ENSG00000100889	PCK2	Known mitochondrial	Da
3290	Q16822	ENSG00000100889	PCK2	Known mitochondrial	Da
3291	Q16836	ENSG00000138796	HADH	Known mitochondrial	Da
3292	Q16836	ENSG00000138796	HADH	Known mitochondrial	Da
3293	Q16836	ENSG00000138796	HADH	Known mitochondrial	Da
3294	Q16854	ENSG00000114956	DGUOK	Known mitochondrial	Da
3295	Q16854	ENSG00000114956	DGUOK	Known mitochondrial	Da
3296	Q16854	ENSG00000114956	DGUOK	Known mitochondrial	Da
3297	Q16854	ENSG00000114956	DGUOK	Known mitochondrial	Da
3298	Q16854	ENSG00000114956	DGUOK	Known mitochondrial	Da
3299	Q16854	ENSG00000114956	DGUOK	Known mitochondrial	Da
3300	Q16891	ENSG00000132305	IMMT	Known mitochondrial	Da
3301	Q16891	ENSG00000132305	IMMT	Known mitochondrial	Da
3302	Q16891	ENSG00000132305	IMMT	Known mitochondrial	Da
3303	Q16891	ENSG00000132305	IMMT	Known mitochondrial	Da
3306	Q2M3C7	ENSG00000153820	SPHKAP	Known mitochondrial	Da
3307	Q2M3C7	ENSG00000153820	SPHKAP	Known mitochondrial	Da
3314	Q2VPK5	ENSG00000174177	CTU2	Predicted mitochondrial	Da
3315	Q2VPK5	ENSG00000174177	CTU2	Predicted mitochondrial	Da
3316	Q2VPK5	ENSG00000174177	CTU2	Predicted mitochondrial	Da
3323	Q32NB8	ENSG00000087157	PGS1	Known mitochondrial	Da
3324	Q32NB8	ENSG00000087157	PGS1	Known mitochondrial	Da
3325	Q32NB8	ENSG00000087157	PGS1	Known mitochondrial	Da
3326	Q32NB8	ENSG00000087157	PGS1	Known mitochondrial	Da
3327	Q32P41	ENSG00000126814	TRMT5	Known mitochondrial	Da
3329	Q330K2	ENSG00000156170	NDUFAF6	Known mitochondrial	Da
3330	Q330K2	ENSG00000156170	NDUFAF6	Known mitochondrial	Da
3331	Q330K2	ENSG00000156170	NDUFAF6	Known mitochondrial	Da
3332	Q38SD2	ENSG00000154237	LRRK1	Predicted mitochondrial	Da
3333	Q38SD2	ENSG00000154237	LRRK1	Predicted mitochondrial	Da
3343	Q3SY69	ENSG00000136010	ALDH1L2	Known mitochondrial	Da
3344	Q3SY69	ENSG00000136010	ALDH1L2	Known mitochondrial	Da
3345	Q3SY69	ENSG00000136010	ALDH1L2	Known mitochondrial	Da
3347	Q3ZCQ8	ENSG00000105197	TIMM50	Known mitochondrial	Da
3348	Q3ZCQ8	ENSG00000105197	TIMM50	Known mitochondrial	Da
3349	Q3ZCQ8	ENSG00000105197	TIMM50	Known mitochondrial	Da
3356	Q49B96	ENSG00000240230	COX19	Known mitochondrial	Da
3358	Q4G0N4	ENSG00000152620	NADK2	Known mitochondrial	Da
3359	Q4G0N4	ENSG00000152620	NADK2	Known mitochondrial	Da
3360	Q4G0N4	ENSG00000152620	NADK2	Known mitochondrial	Da
3361	Q4G176	ENSG00000176715	ACSF3	Known mitochondrial	Da
3369	Q4U2R6	ENSG00000111639	MRPL51	Known mitochondrial	Da
3375	Q53H12	ENSG00000006530	AGK	Known mitochondrial	Da
3376	Q53H12	ENSG00000006530	AGK	Known mitochondrial	Da
3377	Q53H82	ENSG00000147592	LACTB2	Predicted mitochondrial	Da
3378	Q53R41	ENSG00000138399	FASTKD1	Known mitochondrial	Da
3379	Q53R41	ENSG00000138399	FASTKD1	Known mitochondrial	Da
3389	Q567V2	ENSG00000254858	MPV17L2	Known mitochondrial	Da
3390	Q567V2	ENSG00000254858	MPV17L2	Known mitochondrial	Da
3405	Q5EBM0	ENSG00000134326	CMPK2	Known mitochondrial	Da
3406	Q5EBM0	ENSG00000134326	CMPK2	Known mitochondrial	Da
3407	Q5EBM0	ENSG00000134326	CMPK2	Known mitochondrial	Da
3408	Q5EBM0	ENSG00000134326	CMPK2	Known mitochondrial	Da
3420	Q5JPH6	ENSG00000103356	EARS2	Known mitochondrial	Da
3421	Q5JPH6	ENSG00000103356	EARS2	Known mitochondrial	Da
3427	Q5JRX3	ENSG00000107959	PITRM1	Known mitochondrial	Da
3428	Q5JRX3	ENSG00000107959	PITRM1	Known mitochondrial	Da
3429	Q5JRX3	ENSG00000107959	PITRM1	Known mitochondrial	Da
3430	Q5JTJ3	ENSG00000168275	COA6	Known mitochondrial	Da
3431	Q5JTJ3	ENSG00000168275	COA6	Known mitochondrial	Da
3432	Q5JTJ3	ENSG00000168275	COA6	Known mitochondrial	Da
3433	Q5JTZ9	ENSG00000124608	AARS2	Known mitochondrial	Da
3437	Q5K4L6	ENSG00000143554	SLC27A3	Predicted mitochondrial	Da
3438	Q5K4L6	ENSG00000143554	SLC27A3	Predicted mitochondrial	Da
3439	Q5K4L6	ENSG00000143554	SLC27A3	Predicted mitochondrial	Da
3444	Q5RI15	ENSG00000203667	COX20	Known mitochondrial	Da
3445	Q5RI15	ENSG00000203667	COX20	Known mitochondrial	Da
3446	Q5S007	ENSG00000188906	LRRK2	Known mitochondrial	Da
3474	Q5T160	ENSG00000146282	RARS2	Known mitochondrial	Da
3478	Q5T1C6	ENSG00000159445	THEM4	Known mitochondrial	Da
3479	Q5T2R2	ENSG00000148459	PDSS1	Known mitochondrial	Da
3480	Q5T2R2	ENSG00000148459	PDSS1	Known mitochondrial	Da
3481	Q5T2R2	ENSG00000148459	PDSS1	Known mitochondrial	Da
3489	Q5T653	ENSG00000112651	MRPL2	Known mitochondrial	Da
3507	Q5TEU4	ENSG00000101247	NDUFAF5	Known mitochondrial	Da
3508	Q5TEU4	ENSG00000101247	NDUFAF5	Known mitochondrial	Da
3510	Q5TGZ0	ENSG00000173436	MINOS1	Known mitochondrial	Da
3511	Q5TGZ0	ENSG00000173436	MINOS1	Known mitochondrial	Da
3519	Q5VTE6	ENSG00000174606	ANGEL2	Known mitochondrial	Da
3520	Q5VTE6	ENSG00000174606	ANGEL2	Known mitochondrial	Da
3524	Q5VTU8	ENSG00000180389	ATP5EP2	Known mitochondrial	Da
3531	Q5VWG9	ENSG00000165632	TAF3	Predicted mitochondrial	Da
3534	Q5XKP0	ENSG00000174917	C19orf70	Known mitochondrial	Da
3538	Q68CK6	ENSG00000066813	ACSM2B	Known mitochondrial	Da
3544	Q6DKK2	ENSG00000011295	TTC19	Known mitochondrial	Da
3545	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3546	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3547	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3548	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3549	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3550	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3551	Q6GPH4	ENSG00000132530	XAF1	Predicted mitochondrial	Da
3553	Q6IAN0	ENSG00000109016	DHRS7B	Predicted mitochondrial	Da
3554	Q6IB77	ENSG00000149124	GLYAT	Known mitochondrial	Da
3555	Q6IB77	ENSG00000149124	GLYAT	Known mitochondrial	Da
3567	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3568	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3569	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3570	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3571	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3572	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3573	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3574	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3575	Q6IMN6	ENSG00000110888	CAPRIN2	Known mitochondrial	Da
3579	Q6J4K2	ENSG00000089060	SLC8B1	Known mitochondrial	Da
3580	Q6J4K2	ENSG00000089060	SLC8B1	Known mitochondrial	Da
3581	Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial	Da
3582	Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial	Da
3583	Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial	Da
3584	Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial	Da
3585	Q6JQN1	ENSG00000111271	ACAD10	Known mitochondrial	Da
3587	Q6KCM7	ENSG00000148339	SLC25A25	Known mitochondrial	Da
3588	Q6KCM7	ENSG00000148339	SLC25A25	Known mitochondrial	Da
3589	Q6KCM7	ENSG00000148339	SLC25A25	Known mitochondrial	Da
3590	Q6KCM7	ENSG00000148339	SLC25A25	Known mitochondrial	Da
3591	Q6KCM7	ENSG00000148339	SLC25A25	Known mitochondrial	Da
3592	Q6KCM7	ENSG00000148339	SLC25A25	Known mitochondrial	Da
3595	Q6MZQ0	ENSG00000135362	PRR5L	Predicted mitochondrial	Da
3596	Q6MZQ0	ENSG00000135362	PRR5L	Predicted mitochondrial	Da
3597	Q6MZQ0	ENSG00000135362	PRR5L	Predicted mitochondrial	Da
3598	Q6MZQ0	ENSG00000135362	PRR5L	Predicted mitochondrial	Da
3600	Q6NUI2	ENSG00000186281	GPAT2	Known mitochondrial	Da
3601	Q6NUI2	ENSG00000186281	GPAT2	Known mitochondrial	Da
3602	Q6NUI2	ENSG00000186281	GPAT2	Known mitochondrial	Da
3603	Q6NUI2	ENSG00000186281	GPAT2	Known mitochondrial	Da
3604	Q6NUK1	ENSG00000085491	SLC25A24	Known mitochondrial	Da
3605	Q6NUK1	ENSG00000085491	SLC25A24	Known mitochondrial	Da
3608	Q6NVY1	ENSG00000198130	HIBCH	Known mitochondrial	Da
3609	Q6NVY1	ENSG00000198130	HIBCH	Known mitochondrial	Da
3613	Q6P161	ENSG00000183617	MRPL54	Known mitochondrial	Da
3614	Q6P1L8	ENSG00000180992	MRPL14	Known mitochondrial	Da
3622	Q6P1S2	ENSG00000174928	C3orf33	Known mitochondrial	Da
3623	Q6P1S2	ENSG00000174928	C3orf33	Known mitochondrial	Da
3632	Q6P4A7	ENSG00000183605	SFXN4	Known mitochondrial	Da
3633	Q6P4A7	ENSG00000183605	SFXN4	Known mitochondrial	Da
3634	Q6P4A7	ENSG00000183605	SFXN4	Known mitochondrial	Da
3635	Q6P4F2	ENSG00000267673	FDX2	Known mitochondrial	Da
3636	Q6P4F2	ENSG00000267673	FDX2	Known mitochondrial	Da
3639	Q6P587	ENSG00000180185	FAHD1	Known mitochondrial	Da
3640	Q6P587	ENSG00000180185	FAHD1	Known mitochondrial	Da
3641	Q6P587	ENSG00000180185	FAHD1	Known mitochondrial	Da
3644	Q6PI48	ENSG00000117593	DARS2	Known mitochondrial	Da
3645	Q6PI78	ENSG00000164983	TMEM65	Known mitochondrial	Da
3650	Q6PML9	ENSG00000014824	SLC30A9	Known mitochondrial	Da
3658	Q6QNY1	ENSG00000196072	BLOC1S2	Known mitochondrial	Da
3659	Q6QNY1	ENSG00000196072	BLOC1S2	Known mitochondrial	Da
3660	Q6R327	ENSG00000164327	RICTOR	Predicted mitochondrial	Da
3661	Q6R327	ENSG00000164327	RICTOR	Predicted mitochondrial	Da
3662	Q6R327	ENSG00000164327	RICTOR	Predicted mitochondrial	Da
3663	Q6SZW1	ENSG00000004139	SARM1	Predicted mitochondrial	Da
3664	Q6SZW1	ENSG00000004139	SARM1	Predicted mitochondrial	Da
3666	Q6UB28	ENSG00000172878	METAP1D	Known mitochondrial	Da
3667	Q6UB35	ENSG00000120254	MTHFD1L	Known mitochondrial	Da
3668	Q6UB35	ENSG00000120254	MTHFD1L	Known mitochondrial	Da
3669	Q6UW78	ENSG00000204922	UQCC3	Known mitochondrial	Da
3670	Q6UWS5	ENSG00000232838	PET117	Known mitochondrial	Da
3672	Q6UXV4	ENSG00000155008	APOOL	Known mitochondrial	Da
3674	Q6YFQ2	ENSG00000160471	COX6B2	Known mitochondrial	Da
3675	Q6YN16	ENSG00000119471	HSDL2	Known mitochondrial	Da
3676	Q6YN16	ENSG00000119471	HSDL2	Known mitochondrial	Da
3691	Q709F0	ENSG00000240303	ACAD11	Known mitochondrial	Da
3692	Q709F0	ENSG00000240303	ACAD11	Known mitochondrial	Da
3693	Q709F0	ENSG00000240303	ACAD11	Known mitochondrial	Da
3694	Q70CQ2	ENSG00000115464	USP34	Predicted mitochondrial	Da
3695	Q70CQ2	ENSG00000115464	USP34	Predicted mitochondrial	Da
3696	Q70CQ2	ENSG00000115464	USP34	Predicted mitochondrial	Da
3697	Q70CQ3	ENSG00000135093	USP30	Known mitochondrial	Da
3705	Q70HW3	ENSG00000144741	SLC25A26	Known mitochondrial	Da
3706	Q70HW3	ENSG00000144741	SLC25A26	Known mitochondrial	Da
3707	Q70HW3	ENSG00000144741	SLC25A26	Known mitochondrial	Da
3708	Q71U36	ENSG00000167552	TUBA1A	Predicted mitochondrial	Da
3709	Q71U36	ENSG00000167552	TUBA1A	Predicted mitochondrial	Da
3712	Q7KZF4	ENSG00000197157	SND1	Predicted mitochondrial	Da
3714	Q7KZN9	ENSG00000014919	COX15	Known mitochondrial	Da
3715	Q7KZN9	ENSG00000014919	COX15	Known mitochondrial	Da
3716	Q7L0Y3	ENSG00000174173	TRMT10C	Known mitochondrial	Da
3717	Q7L2E3	ENSG00000132153	DHX30	Known mitochondrial	Da
3718	Q7L2E3	ENSG00000132153	DHX30	Known mitochondrial	Da
3719	Q7L2E3	ENSG00000132153	DHX30	Known mitochondrial	Da
3722	Q7L3V2	ENSG00000215012	C22orf29	Predicted mitochondrial	Da
3723	Q7L4E1	ENSG00000148343	MIGA2	Predicted mitochondrial	Da
3724	Q7L4E1	ENSG00000148343	MIGA2	Predicted mitochondrial	Da
3725	Q7L4E1	ENSG00000148343	MIGA2	Predicted mitochondrial	Da
3726	Q7L592	ENSG00000003509	NDUFAF7	Known mitochondrial	Da
3727	Q7L592	ENSG00000003509	NDUFAF7	Known mitochondrial	Da
3737	Q7L8L6	ENSG00000215251	FASTKD5	Known mitochondrial	Da
3738	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3739	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3740	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3741	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3742	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3743	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3744	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3745	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3746	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3747	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3748	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3749	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3750	Q7Z2E3	ENSG00000137074	APTX	Known mitochondrial	Da
3751	Q7Z2W9	ENSG00000197345	MRPL21	Known mitochondrial	Da
3752	Q7Z2W9	ENSG00000197345	MRPL21	Known mitochondrial	Da
3763	Q7Z419	ENSG00000137393	RNF144B	Predicted mitochondrial	Da
3764	Q7Z419	ENSG00000137393	RNF144B	Predicted mitochondrial	Da
3765	Q7Z434	ENSG00000088888	MAVS	Known mitochondrial	Da
3766	Q7Z434	ENSG00000088888	MAVS	Known mitochondrial	Da
3767	Q7Z434	ENSG00000088888	MAVS	Known mitochondrial	Da
3768	Q7Z434	ENSG00000088888	MAVS	Known mitochondrial	Da
3769	Q7Z434	ENSG00000088888	MAVS	Known mitochondrial	Da
3770	Q7Z434	ENSG00000088888	MAVS	Known mitochondrial	Da
3774	Q7Z4H3	ENSG00000111906	HDDC2	Predicted mitochondrial	Da
3775	Q7Z4H3	ENSG00000111906	HDDC2	Predicted mitochondrial	Da
3776	Q7Z4H3	ENSG00000111906	HDDC2	Predicted mitochondrial	Da
3777	Q7Z4L0	ENSG00000187581	COX8C	Known mitochondrial	Da
3786	Q7Z4W1	ENSG00000169738	DCXR	Known mitochondrial	Da
3787	Q7Z4Y8	ENSG00000249222	ATP5L2	Known mitochondrial	Da
3790	Q7Z6M4	ENSG00000122085	MTERF4	Known mitochondrial	Da
3792	Q7Z7F7	ENSG00000162910	MRPL55	Known mitochondrial	Da
3793	Q7Z7F7	ENSG00000162910	MRPL55	Known mitochondrial	Da
3794	Q7Z7H8	ENSG00000159111	MRPL10	Known mitochondrial	Da
3795	Q7Z7H8	ENSG00000159111	MRPL10	Known mitochondrial	Da
3797	Q86SX6	ENSG00000182512	GLRX5	Known mitochondrial	Da
3800	Q86TS9	ENSG00000172590	MRPL52	Known mitochondrial	Da
3801	Q86TS9	ENSG00000172590	MRPL52	Known mitochondrial	Da
3802	Q86TS9	ENSG00000172590	MRPL52	Known mitochondrial	Da
3803	Q86TS9	ENSG00000172590	MRPL52	Known mitochondrial	Da
3807	Q86TX2	ENSG00000184227	ACOT1	Predicted mitochondrial	Da
3816	Q86UD5	ENSG00000164038	SLC9B2	Known mitochondrial	Da
3817	Q86UD5	ENSG00000164038	SLC9B2	Known mitochondrial	Da
3825	Q86UT6	ENSG00000160703	NLRX1	Known mitochondrial	Da
3826	Q86UT6	ENSG00000160703	NLRX1	Known mitochondrial	Da
3827	Q86UY8	ENSG00000111696	NT5DC3	Known mitochondrial	Da
3828	Q86UY8	ENSG00000111696	NT5DC3	Known mitochondrial	Da
3829	Q86VD7	ENSG00000181035	SLC25A42	Known mitochondrial	Da
3830	Q86VP3	ENSG00000179364	PACS2	Known mitochondrial	Da
3831	Q86VP3	ENSG00000179364	PACS2	Known mitochondrial	Da
3832	Q86VP3	ENSG00000179364	PACS2	Known mitochondrial	Da
3833	Q86VP3	ENSG00000179364	PACS2	Known mitochondrial	Da
3835	Q86WA6	ENSG00000137274	BPHL	Predicted mitochondrial	Da
3836	Q86WA6	ENSG00000137274	BPHL	Predicted mitochondrial	Da
3838	Q86WG3	ENSG00000167654	ATCAY	Predicted mitochondrial	Da
3839	Q86WG3	ENSG00000167654	ATCAY	Predicted mitochondrial	Da
3843	Q86WW8	ENSG00000183513	COA5	Known mitochondrial	Da
3844	Q86X67	ENSG00000166321	NUDT13	Predicted mitochondrial	Da
3845	Q86X67	ENSG00000166321	NUDT13	Predicted mitochondrial	Da
3846	Q86X67	ENSG00000166321	NUDT13	Predicted mitochondrial	Da
3847	Q86X67	ENSG00000166321	NUDT13	Predicted mitochondrial	Da
3848	Q86X76	ENSG00000158793	NIT1	Known mitochondrial	Da
3849	Q86X76	ENSG00000158793	NIT1	Known mitochondrial	Da
3850	Q86X76	ENSG00000158793	NIT1	Known mitochondrial	Da
3851	Q86X76	ENSG00000158793	NIT1	Known mitochondrial	Da
3852	Q86X76	ENSG00000158793	NIT1	Known mitochondrial	Da
3854	Q86XE5	ENSG00000241935	HOGA1	Known mitochondrial	Da
3855	Q86XE5	ENSG00000241935	HOGA1	Known mitochondrial	Da
3856	Q86XF0	ENSG00000178700	DHFR2	Known mitochondrial	Da
3857	Q86Y07	ENSG00000028116	VRK2	Known mitochondrial	Da
3858	Q86Y07	ENSG00000028116	VRK2	Known mitochondrial	Da
3859	Q86Y07	ENSG00000028116	VRK2	Known mitochondrial	Da
3860	Q86Y07	ENSG00000028116	VRK2	Known mitochondrial	Da
3861	Q86Y07	ENSG00000028116	VRK2	Known mitochondrial	Da
3862	Q86Y39	ENSG00000174886	NDUFA11	Known mitochondrial	Da
3863	Q86Y39	ENSG00000174886	NDUFA11	Known mitochondrial	Da
3867	Q86YH6	ENSG00000164494	PDSS2	Known mitochondrial	Da
3868	Q86YH6	ENSG00000164494	PDSS2	Known mitochondrial	Da
3883	Q8IUX1	ENSG00000171204	TMEM126B	Known mitochondrial	Da
3884	Q8IUX1	ENSG00000171204	TMEM126B	Known mitochondrial	Da
3885	Q8IUX1	ENSG00000171204	TMEM126B	Known mitochondrial	Da
3886	Q8IUX1	ENSG00000171204	TMEM126B	Known mitochondrial	Da
3887	Q8IUX1	ENSG00000171204	TMEM126B	Known mitochondrial	Da
3888	Q8IUZ5	ENSG00000175309	PHYKPL	Known mitochondrial	Da
3889	Q8IUZ5	ENSG00000175309	PHYKPL	Known mitochondrial	Da
3890	Q8IUZ5	ENSG00000175309	PHYKPL	Known mitochondrial	Da
3895	Q8IVH4	ENSG00000151611	MMAA	Known mitochondrial	Da
3896	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3897	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3898	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3899	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3900	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3901	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3902	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3903	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3904	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3905	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3906	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3907	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3908	Q8IVL1	ENSG00000166833	NAV2	Predicted mitochondrial	Da
3909	Q8IVP5	ENSG00000069509	FUNDC1	Known mitochondrial	Da
3910	Q8IVS2	ENSG00000100294	MCAT	Known mitochondrial	Da
3911	Q8IVS2	ENSG00000100294	MCAT	Known mitochondrial	Da
3912	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3913	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3914	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3915	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3916	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3917	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3918	Q8IVS8	ENSG00000168237	GLYCTK	Known mitochondrial	Da
3919	Q8IW03	ENSG00000215475	SIAH3	Known mitochondrial	Da
3920	Q8IW45	ENSG00000213995	NAXD	Known mitochondrial	Da
3921	Q8IW45	ENSG00000213995	NAXD	Known mitochondrial	Da
3922	Q8IW45	ENSG00000213995	NAXD	Known mitochondrial	Da
3923	Q8IW45	ENSG00000213995	NAXD	Known mitochondrial	Da
3924	Q8IWA4	ENSG00000171109	MFN1	Known mitochondrial	Da
3925	Q8IWA4	ENSG00000171109	MFN1	Known mitochondrial	Da
3926	Q8IWA4	ENSG00000171109	MFN1	Known mitochondrial	Da
3927	Q8IWL3	ENSG00000100209	HSCB	Known mitochondrial	Da
3929	Q8IWW8	ENSG00000147576	ADHFE1	Known mitochondrial	Da
3930	Q8IWW8	ENSG00000147576	ADHFE1	Known mitochondrial	Da
3931	Q8IWW8	ENSG00000147576	ADHFE1	Known mitochondrial	Da
3932	Q8IWW8	ENSG00000147576	ADHFE1	Known mitochondrial	Da
3935	Q8IXI1	ENSG00000140983	RHOT2	Known mitochondrial	Da
3936	Q8IXI1	ENSG00000140983	RHOT2	Known mitochondrial	Da
3937	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3938	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3939	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3940	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3941	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3942	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3943	Q8IXI2	ENSG00000126858	RHOT1	Known mitochondrial	Da
3944	Q8IXL7	ENSG00000174099	MSRB3	Known mitochondrial	Da
3945	Q8IXL7	ENSG00000174099	MSRB3	Known mitochondrial	Da
3946	Q8IXM3	ENSG00000182154	MRPL41	Known mitochondrial	Da
3947	Q8IXQ9	ENSG00000139160	ETFBKMT	Known mitochondrial	Da
3949	Q8IYB8	ENSG00000156502	SUPV3L1	Known mitochondrial	Da
3950	Q8IYQ7	ENSG00000185875	THNSL1	Known mitochondrial	Da
3951	Q8IYS2	ENSG00000116685	KIAA2013	Predicted mitochondrial	Da
3952	Q8IYS2	ENSG00000116685	KIAA2013	Predicted mitochondrial	Da
3953	Q8IYU8	ENSG00000165487	MICU2	Known mitochondrial	Da
3954	Q8IZ13	ENSG00000221886	ZBED8	Predicted mitochondrial	Da
3958	Q8N0U4	ENSG00000222011	FAM185A	Known mitochondrial	Da
3959	Q8N0U4	ENSG00000222011	FAM185A	Known mitochondrial	Da
3960	Q8N0U4	ENSG00000222011	FAM185A	Known mitochondrial	Da
3965	Q8N0X7	ENSG00000133104	SPG20	Predicted mitochondrial	Da
3966	Q8N0Z8	ENSG00000169972	PUSL1	Known mitochondrial	Da
3967	Q8N0Z8	ENSG00000169972	PUSL1	Known mitochondrial	Da
3969	Q8N159	ENSG00000161653	NAGS	Known mitochondrial	Da
3970	Q8N183	ENSG00000164182	NDUFAF2	Known mitochondrial	Da
3972	Q8N1Q8	ENSG00000196407	THEM5	Known mitochondrial	Da
3973	Q8N2A8	ENSG00000179598	PLD6	Known mitochondrial	Da
3981	Q8N2U0	ENSG00000205544	TMEM256	Predicted mitochondrial	Da
3982	Q8N357	ENSG00000213699	SLC35F6	Known mitochondrial	Da
3983	Q8N3J5	ENSG00000163644	PPM1K	Known mitochondrial	Da
3984	Q8N3J5	ENSG00000163644	PPM1K	Known mitochondrial	Da
3985	Q8N3J5	ENSG00000163644	PPM1K	Known mitochondrial	Da
3986	Q8N3R3	ENSG00000179152	TCAIM	Known mitochondrial	Da
3987	Q8N3R3	ENSG00000179152	TCAIM	Known mitochondrial	Da
3988	Q8N3R3	ENSG00000179152	TCAIM	Known mitochondrial	Da
3989	Q8N3R3	ENSG00000179152	TCAIM	Known mitochondrial	Da
3990	Q8N3Z3	ENSG00000163607	GTPBP8	Predicted mitochondrial	Da
3991	Q8N3Z3	ENSG00000163607	GTPBP8	Predicted mitochondrial	Da
3992	Q8N3Z3	ENSG00000163607	GTPBP8	Predicted mitochondrial	Da
3998	Q8N465	ENSG00000180902	D2HGDH	Known mitochondrial	Da
3999	Q8N465	ENSG00000180902	D2HGDH	Known mitochondrial	Da
